year,round,pick,team,player,overall_rank,pos,dob,bt,school_committed,school,conference,slot_value,expected_signing,signing_bonus,pool_impact,pool_round,diff_from_slot,hs,classification,juco,signed,player_age,rank_minus_pick,code_round,code_age,code_dist
2021,4,122,Yankees,Cooper Bowman,186,SS,2000-01-25,R/R,,Louisville,ACC,469000,469000,353000,-353000,Yes,-0.24733475479744135,False,4YR JR,No,Yes,21.446575342465753,64,C,K,R
2021,4,123,Cubs,Christian Franklin,39,OF,1999-11-30,R/R,,Arkansas,SEC,464500,464500,425000,-425000,Yes,-0.08503767491926803,False,4YR JR,No,Yes,21.6,-84,C,K,O
2021,4,124,White Sox,Brooks Gosswein,215,LHP,1998-10-09,L/L,,Bradley,MVC,460000,460000,200000,-200000,Yes,-0.5652173913043478,False,4YR SR,No,Yes,22.742465753424657,91,C,L,R
2021,4,125,Indians,Ryan Webb,77,LHP,1999-04-19,L/L,,Georgia,SEC,455600,455600,400000,-400000,Yes,-0.12203687445127305,False,4YR SR,No,Yes,22.216438356164385,-48,C,L,P
2021,4,126,Braves,Cal Conley,105,SS,1999-07-17,S/R,,Texas Tech,Big 12,451800,451800,422500,-422500,Yes,-0.06485170429393537,False,4YR JR,No,Yes,21.972602739726028,-21,C,K,P
2021,4,127,Athletics,Denzel Clarke,139,OF,2000-05-01,R/R,,Cal State-Northridge,Big West,447400,447400,700000,-700000,Yes,0.5645954403218596,False,4YR JR,No,Yes,21.18082191780822,12,C,K,Q
2021,4,128,Twins,Christian Encarnacion-Strand,177,3B,1999-12-01,R/R,,Oklahoma State,Big 12,442900,442900,442900,-442900,Yes,0,False,4YR JR,No,Yes,21.5972602739726,49,C,K,Q
2021,4,129,Padres,Jackson Wolf,475,LHP,1999-04-22,L/L,,West Virginia,Big 12,438700,438700,300000,-300000,Yes,-0.31616138591292453,False,4YR JR,No,Yes,22.208219178082192,346,C,L,R
2021,4,130,Rays,Dru Baker,,3B,2000-03-22,R/R,,Texas Tech,Big 12,434300,434300,431800,-431800,Yes,-0.005756389592447617,False,4YR JR,No,Yes,21.29041095890411,,C,K,N
2021,4,131,Dodgers,Nick Nastrini,172,RHP,2000-02-18,R/R,,UCLA,Pac-12,430800,430800,500000,-500000,Yes,0.1606313834726091,False,4YR SO,No,Yes,21.38082191780822,41,C,K,Q
2021,4,132,Astros,Chayce McDermott,111,RHP,1998-08-22,L/R,,Ball State,MAC,426600,426600,375000,-375000,Yes,-0.1209563994374121,False,4YR SR,No,Yes,22.873972602739727,-21,C,L,P
2021,5,133,Pirates,Jackson Glenn,238,3B,1997-10-24,R/R,,Dallas Baptist,MVC,422300,422300,12500,-12500,Yes,-0.9704001894387876,False,4YR 5S,No,Yes,23.7013698630137,105,C,M,R
2021,5,134,Rangers,Mitch Bratt,287,LHP,2003-07-03,L/L,Florida State,,,418200,418200,850000,-850000,Yes,1.032520325203252,True,HS SR,No,Yes,18.008219178082193,153,C,H,R
2021,5,135,Tigers,Tanner Kohlhepp,,RHP,1999-05-27,L/R,,Notre Dame,ACC,414000,414000,400000,-400000,Yes,-0.033816425120772944,False,4YR JR,No,Yes,22.112328767123287,,C,L,N
2021,5,136,Red Sox,Nathan Hickey,60,C,1999-11-23,L/R,,Florida,SEC,410100,410100,1000000,-1000000,Yes,1.4384296513045598,False,4YR SO,No,Yes,21.61917808219178,-76,C,K,O
2021,5,137,Orioles,Carlos Tavera,160,RHP,1998-10-06,R/R,,UT-Arlington,Sun Belt,406000,406000,375000,-375000,Yes,-0.07635467980295567,False,4YR SR,No,Yes,22.75068493150685,23,C,L,Q
2021,5,138,Diamondbacks,Caleb Roberts,344,C,2000-02-09,L/R,,North Carolina,ACC,402000,402000,402000,-402000,Yes,0,False,4YR JR,No,Yes,21.405479452054795,206,C,K,R
2021,5,139,Royals,Eric Cerantola,166,RHP,2000-05-02,R/R,,Mississippi State,SEC,398000,398000,500000,-500000,Yes,0.2562814070351759,False,4YR JR,No,Yes,21.17808219178082,27,C,K,Q
2021,5,140,Rockies,Evan Justice,406,LHP,1998-07-07,L/L,,North Carolina State,ACC,394300,394300,150000,-150000,Yes,-0.619579000760842,False,4YR SR,No,Yes,23,266,C,M,R
2021,5,141,Angels,Brett Kerry,,RHP,1999-04-12,R/R,,South Carolina,SEC,390400,390400,300000,-300000,Yes,-0.23155737704918034,False,4YR JR,No,Yes,22.235616438356164,,C,L,N
2021,5,142,Mets,Christian Scott,330,RHP,1999-06-15,R/R,,Florida,SEC,386600,386600,350000,-350000,Yes,-0.09467149508535955,False,4YR JR,No,Yes,22.06027397260274,188,C,L,R
2021,5,143,Nationals,T.J. White,,OF,2003-07-23,S/R,Indiana,,,382700,382700,400000,-400000,Yes,0.045205121505095376,True,HS SR,No,Yes,17.953424657534246,,C,G,N
2021,5,144,Mariners,Andy Thomas,,C,1998-06-17,L/R,,Baylor,Big 12,379000,379000,25000,-25000,Yes,-0.9340369393139841,False,4YR SR,No,Yes,23.054794520547944,,C,M,N
2021,5,145,Phillies,Griff McGarry,267,RHP,1999-06-08,R/R,,Virginia,ACC,375200,375200,322500,-322500,Yes,-0.1404584221748401,False,4YR SR,No,Yes,22.07945205479452,122,C,L,R
2021,5,146,Giants,Rohan Handa,231,LHP,2000-02-28,L/L,,Yale,Ivy,371600,371600,347500,-347500,Yes,-0.06485468245425188,False,4YR JR,No,Yes,21.353424657534248,85,C,K,R
2021,5,147,Brewers,Ethan Murray,179,SS,2000-05-13,R/R,,Duke,ACC,367900,367900,272500,-272500,Yes,-0.2593095949986409,False,4YR JR,No,Yes,21.147945205479452,32,C,K,Q
2021,5,148,Astros,Quincy Hamilton,,OF,1998-06-12,L/L,,Wright State,Horizon,364400,364400,47500,-47500,Yes,-0.8696487376509331,False,4YR 5S,No,Yes,23.068493150684933,,C,M,N
2021,5,149,Marlins,Brady Allen,331,OF,1999-09-03,R/L,,South Carolina,SEC,360800,360800,358300,-358300,Yes,-0.006929046563192905,False,4YR JR,No,Yes,21.84109589041096,182,C,K,R
2021,5,150,Reds,Thomas Farr,214,RHP,1999-04-29,R/R,,South Carolina,SEC,357100,357100,297500,-297500,Yes,-0.1669000280033604,False,4YR JR,No,Yes,22.18904109589041,64,C,L,R
2021,5,151,Cardinals,Gordon Graceffo,,RHP,2000-03-17,R/R,,Villanova,Big East,353700,353700,300000,-300000,Yes,-0.15182357930449533,False,4YR JR,No,Yes,21.304109589041097,,C,K,N
2021,5,152,Blue Jays,Irv Carter,86,RHP,2002-10-09,R/R,Miami (FL),,,350300,350300,850000,-850000,Yes,1.4264915786468741,True,HS SR,No,Yes,18.73972602739726,-66,C,H,O
2021,5,153,Yankees,Tyler Hardman,454,1B,1999-01-27,R/R,,Oklahoma,Big 12,346800,346800,200000,-200000,Yes,-0.4232987312572088,False,4YR SR,No,Yes,22.44109589041096,301,C,L,R
2021,5,154,Cubs,Liam Spence,190,SS,1998-04-09,R/R,,Tennessee,SEC,343400,343400,135000,-135000,Yes,-0.6068724519510774,False,4YR SR,No,Yes,23.243835616438357,36,C,M,Q
2021,5,155,White Sox,Tanner McDougal,255,RHP,2003-04-03,R/R,Oregon,,,340000,340000,850000,-850000,Yes,1.5,True,HS SR,No,Yes,18.257534246575343,100,C,H,R
2021,5,156,Indians,Tanner Bibee,224,RHP,1999-03-05,R/R,,Cal State-Fullerton,Big West,336600,336600,259400,-259400,Yes,-0.22935234699940582,False,4YR SR,No,Yes,22.339726027397262,68,C,L,R
2021,5,157,Braves,Luke Waddell,169,SS,1998-07-13,L/R,,Georgia Tech,ACC,333300,333300,247500,-247500,Yes,-0.25742574257425743,False,4YR SR,No,Yes,22.983561643835618,12,C,L,Q
2021,5,158,Athletics,CJ Rodriguez,327,C,2000-07-07,R/R,,Vanderbilt,SEC,330100,330100,400000,-400000,Yes,0.21175401393517115,False,4YR SO,No,Yes,20.997260273972604,169,C,J,R
2021,5,159,Twins,Christian MacLeod,,LHP,2000-04-12,L/L,,Mississippi State,SEC,327200,327200,500000,-500000,Yes,0.5281173594132029,False,4YR JR,No,Yes,21.232876712328768,,C,K,N
2021,5,160,Padres,Max Ferguson,171,2B,1999-08-23,L/R,,Tennessee,SEC,324100,324100,324100,-324100,Yes,0,False,4YR JR,No,Yes,21.87123287671233,11,C,K,Q
2021,5,161,Rays,Mason Auer,,OF,2001-03-01,R/R,Oregon,,,321100,321100,315000,-315000,Yes,-0.018997197134848955,False,JC J2,Yes,Yes,20.34794520547945,,C,J,N
2021,5,162,Dodgers,Ben Casparius,187,RHP,1999-02-11,R/R,,UConn,Big East,318200,318200,247500,-247500,Yes,-0.22218730358265243,False,4YR SR,No,Yes,22.4,25,C,L,Q
2021,6,163,Pirates,Mike Jarvis,,2B,1998-05-12,R/R,,San Diego State,MWC,315400,315400,7500,-7500,Yes,-0.9762206721623335,False,4YR SR,No,Yes,23.153424657534245,,C,M,N
2021,6,164,Rangers,Chase Lee,,RHP,1998-08-13,R/R,,Alabama,SEC,312400,312400,75000,-75000,Yes,-0.7599231754161332,False,4YR SR,No,Yes,22.898630136986302,,C,L,N
2021,6,165,Tigers,Austin Murr,348,1B,1999-01-26,L/L,,North Carolina State,ACC,309500,309500,200000,-200000,Yes,-0.35379644588045234,False,4YR JR,No,Yes,22.443835616438356,183,C,L,R
2021,6,166,Red Sox,Daniel McElveny,,SS,2003-04-21,R/R,San Diego State,,,306800,306800,197500,-197500,Yes,-0.35625814863103,True,HS SR,No,Yes,18.208219178082192,,C,H,N
2021,6,167,Orioles,Collin Burns,582,SS,2000-05-20,L/R,,Tulane,AAC,304200,304200,375000,-375000,Yes,0.23274161735700197,False,4YR JR,No,Yes,21.12876712328767,415,C,K,R
2021,6,168,Diamondbacks,Luke Albright,147,RHP,1999-12-13,R/R,,Kent State,MAC,301600,301600,301600,-301600,Yes,0,False,4YR JR,No,Yes,21.564383561643837,-21,C,K,P
2021,6,169,Royals,Dayton Dooney,210,2B,1999-08-21,S/R,Tennessee,,,299000,299000,297500,-297500,Yes,-0.005016722408026756,False,JC J3,Yes,Yes,21.876712328767123,41,C,K,Q
2021,6,170,Rockies,Braxton Fulford,,C,1998-12-09,R/R,,Texas Tech,Big 12,296400,296400,280000,-280000,Yes,-0.0553306342780027,False,4YR SR,No,Yes,22.575342465753426,,C,L,N
2021,6,171,Angels,Jake Smith,352,RHP,1999-10-04,R/R,,Miami (FL),ACC,293800,293800,247500,-247500,Yes,-0.15759019741320626,False,4YR JR,No,Yes,21.756164383561643,181,C,K,R
2021,6,172,Mets,Carson Seymour,245,RHP,1998-12-16,R/R,,Kansas State,Big 12,291400,291400,291400,-291400,Yes,0,False,4YR SR,No,Yes,22.556164383561644,73,C,L,R
2021,6,173,Nationals,Michael Kirian,200,LHP,1999-02-01,R/L,,Louisville,ACC,289000,289000,200000,-200000,Yes,-0.3079584775086505,False,4YR SR,No,Yes,22.427397260273974,27,C,L,Q
2021,6,174,Mariners,Bryan Woo,343,RHP,2000-01-30,R/R,,Cal Poly,Big West,286500,286500,318200,-318200,Yes,0.11064572425828971,False,4YR JR,No,Yes,21.432876712328767,169,C,K,R
2021,6,175,Phillies,Jose Pena Jr.,,RHP,2003-07-08,R/R,Florida International,,,284200,284200,222500,-222500,Yes,-0.217100633356791,True,HS SR,No,Yes,17.994520547945207,,C,G,N
2021,6,176,Giants,Seth Lonsway,,LHP,1998-10-07,L/L,,Ohio State,Big Ten,281800,281800,300000,-300000,Yes,0.06458481192334989,False,4YR SR,No,Yes,22.747945205479454,,C,L,N
2021,6,177,Brewers,Carlos Rodriguez,401,RHP,2001-11-27,R/R,JUCO,,,279500,279500,250000,-250000,Yes,-0.10554561717352415,False,No,No,Yes,19.605479452054794,224,C,I,R
2021,6,178,Astros,Spencer Arrighetti,,RHP,2000-01-22,R/R,,LA-Lafayette,Sun Belt,277100,277100,147500,-147500,Yes,-0.4677011909058102,False,4YR JR,No,Yes,21.454794520547946,,C,K,N
2021,6,179,Marlins,Sam Praytor,447,C,1999-04-04,R/R,,Alabama,SEC,274800,274800,197500,-197500,Yes,-0.28129548762736534,False,4YR SR,No,Yes,22.257534246575343,268,C,L,R
2021,6,180,Reds,Justice Thompson,59,OF,2000-07-08,R/R,,North Carolina,ACC,272500,272500,250000,-250000,Yes,-0.08256880733944955,False,4YR JR,No,Yes,20.994520547945207,-121,C,J,O
2021,6,181,Cardinals,Alfredo Ruiz,416,LHP,2000-03-12,L/L,,Long Beach State,Big West,270300,270300,50000,-50000,Yes,-0.8150203477617463,False,4YR JR,No,Yes,21.317808219178083,235,C,K,R
2021,6,182,Blue Jays,Hayden Juenger,,RHP,2000-08-09,R/R,,Missouri State,MVC,268200,268200,197500,-197500,Yes,-0.26360924683072334,False,4YR JR,No,Yes,20.90684931506849,,C,J,N
2021,6,183,Yankees,Richard Fitts,129,RHP,1999-12-17,R/R,,Auburn,SEC,266000,266000,346800,-346800,Yes,0.3037593984962406,False,4YR JR,No,Yes,21.553424657534247,-54,C,K,O
2021,6,184,Cubs,Riley Martin,,LHP,1998-03-19,L/L,,Quincy Univ.,DII,263700,263700,1000,-1000,Yes,-0.9962078119074707,False,4YR 5S,No,Yes,23.301369863013697,,C,M,N
2021,6,185,White Sox,Taylor Broadway,,RHP,1997-04-08,R/R,,Ole Miss,SEC,261600,261600,30000,-30000,Yes,-0.8853211009174312,False,4YR 5S,No,Yes,24.246575342465754,,C,M,N
2021,6,186,Indians,Aaron Davenport,,RHP,2000-07-25,R/R,,Hawaii,Big West,259400,259400,450000,-450000,Yes,0.7347725520431766,False,4YR JR,No,Yes,20.947945205479453,,C,J,N
2021,6,187,Braves,Justyn-Henry Malloy,,3B,2000-02-19,R/R,,Georgia Tech,ACC,257400,257400,297500,-297500,Yes,0.15578865578865578,False,4YR JR,No,Yes,21.378082191780823,,C,K,N
2021,6,188,Athletics,Grant Holman,195,RHP,2000-05-31,R/R,,California,Pac-12,255300,255300,375000,-375000,Yes,0.4688601645123384,False,4YR JR,No,Yes,21.0986301369863,7,C,K,Q
2021,6,189,Twins,Travis Adams,598,RHP,2000-01-19,R/R,,Sacramento State,WAC,253300,253300,253300,-253300,Yes,0,False,4YR JR,No,Yes,21.46301369863014,409,C,K,R
2021,6,190,Padres,Ryan Bergert,,RHP,2000-03-08,R/R,,West Virginia,Big 12,251100,251100,500000,-500000,Yes,0.9912385503783353,False,4YR JR,No,Yes,21.328767123287673,,C,K,N
2021,6,191,Rays,Mason Montgomery,353,LHP,2000-06-17,L/L,,Texas Tech,Big 12,249000,249000,222500,-222500,Yes,-0.10642570281124498,False,4YR JR,No,Yes,21.052054794520547,162,C,K,R
2021,6,192,Dodgers,Emmet Sheehan,,RHP,1999-11-15,R/R,,Boston College,ACC,247000,247000,244500,-244500,Yes,-0.010121457489878543,False,4YR JR,No,Yes,21.64109589041096,,C,K,N
2021,7,193,Pirates,Wyatt Hendrie,559,C,1999-02-08,R/R,,San Diego State,MWC,244900,244900,177500,-177500,Yes,-0.2752143732135566,False,4YR JR,No,Yes,22.40821917808219,366,D,L,R
2021,7,194,Rangers,Bradford Webb,,RHP,1998-04-20,R/R,,VCU,Atlantic 10,243000,243000,10000,-10000,Yes,-0.9588477366255144,False,4YR 5S,No,Yes,23.213698630136985,,D,M,N
2021,7,195,Tigers,Brant Hurter,137,LHP,1998-09-06,L/L,,Georgia Tech,ACC,241000,241000,241000,-241000,Yes,0,False,4YR 5S,No,Yes,22.832876712328765,-58,D,L,O
2021,7,196,Red Sox,Wyatt Olds,319,RHP,1999-08-05,R/R,,Oklahoma,Big 12,239000,239000,236500,-236500,Yes,-0.010460251046025104,False,4YR JR,No,Yes,21.92054794520548,123,D,K,R
2021,7,197,Orioles,Connor Pavolony,318,C,1999-10-25,R/R,,Tennessee,SEC,237000,237000,325000,-325000,Yes,0.37130801687763715,False,4YR JR,No,Yes,21.698630136986303,121,D,K,R
2021,7,198,Diamondbacks,Scott Randall,,RHP,1998-08-03,R/R,,Sacramento State,WAC,235100,235100,125000,-125000,Yes,-0.4683113568694173,False,4YR SR,No,Yes,22.926027397260274,,D,L,N
2021,7,199,Royals,Noah Cameron,,LHP,1999-07-17,L/L,,Central Arkansas,ASUN,233000,233000,197500,-197500,Yes,-0.15236051502145923,False,4YR JR,No,Yes,21.972602739726028,,D,K,N
2021,7,200,Rockies,Evan Shawver,262,LHP,1999-09-11,R/L,,Cincinnati,AAC,231100,231100,231100,-231100,Yes,0,False,4YR JR,No,Yes,21.81917808219178,62,D,K,R
2021,7,201,Angels,Ryan Costeiu,,RHP,2000-11-28,R/R,,Arkansas,SEC,229700,229700,222500,-222500,Yes,-0.03134523291249456,False,4YR JR,No,Yes,20.602739726027398,,D,J,N
2021,7,202,Mets,Kevin Kendall,,SS,1999-06-25,L/R,,UCLA,Pac-12,227700,227700,200000,-200000,Yes,-0.12165129556433904,False,4YR SR,No,Yes,22.03287671232877,,D,L,N
2021,7,203,Nationals,Jacob Young,220,OF,1999-07-27,R/R,,Florida,SEC,225800,225800,275000,-275000,Yes,0.2178919397697077,False,4YR JR,No,Yes,21.945205479452056,17,D,K,Q
2021,7,204,Mariners,Colin Davis,,OF,1999-02-08,R/R,,Wofford,SoCon,224000,224000,150000,-150000,Yes,-0.33035714285714285,False,4YR SR,No,Yes,22.40821917808219,,D,L,N
2021,7,205,Phillies,Christian McGowan,223,RHP,2000-03-07,R/R,Texas Tech,,,222100,222100,577000,-577000,Yes,1.5979288608734805,False,JC J3,Yes,Yes,21.33150684931507,18,D,K,Q
2021,7,206,Giants,Nick Sinacola,441,RHP,1999-10-29,L/R,,Maine,America East,220200,220200,197500,-197500,Yes,-0.1030881017257039,False,4YR JR,No,Yes,21.687671232876713,235,D,K,R
2021,7,207,Brewers,Tristan Peters,,OF,2000-02-29,L/R,,Southern Illinois,MVC,218500,218500,147500,-147500,Yes,-0.32494279176201374,False,4YR JR,No,Yes,21.350684931506848,,D,K,N
2021,7,208,Astros,Joey Loperfido,,OF,1999-05-11,L/R,,Duke,ACC,216600,216600,72500,-72500,Yes,-0.6652816251154201,False,4YR SR,No,Yes,22.156164383561645,,D,L,N
2021,7,209,Marlins,Gabe Bierman,,RHP,1999-09-03,R/R,,Indiana,Big Ten,214900,214900,197500,-197500,Yes,-0.08096789204281062,False,4YR SO,No,Yes,21.84109589041096,,D,K,N
2021,7,210,Reds,Kevin Abel,132,RHP,1999-02-19,R/R,,Oregon State,Pac-12,213300,213300,175000,-175000,Yes,-0.17955930614158463,False,4YR JR,No,Yes,22.378082191780823,-78,D,L,O
2021,7,211,Cardinals,Alec Willis,96,RHP,2003-03-30,R/R,Minnesota,,,211500,211500,1000000,-1000000,Yes,3.728132387706856,True,HS SR,No,Yes,18.268493150684932,-115,D,H,O
2021,7,212,Blue Jays,Jaden Rudd,,OF,2002-08-16,L/L,Notre Dame,,,209800,209800,197500,-197500,Yes,-0.05862726406101049,True,HS SR,No,Yes,18.887671232876713,,D,H,N
2021,7,213,Yankees,Robert Ahlstrom,,LHP,1999-06-19,L/L,,Oregon,Pac-12,208200,208200,140000,-140000,Yes,-0.3275696445725264,False,4YR SR,No,Yes,22.04931506849315,,D,L,N
2021,7,214,Cubs,Parker Chavers,212,OF,1998-07-25,L/R,,Coastal Carolina,Sun Belt,206500,206500,125000,-125000,Yes,-0.3946731234866828,False,4YR SR,No,Yes,22.95068493150685,-2,D,L,P
2021,7,215,White Sox,Theo Denlinger,,RHP,1996-07-10,R/R,,Bradley,MVC,204800,204800,10000,-10000,Yes,-0.951171875,False,4YR 5S,No,Yes,24.991780821917807,,D,M,N
2021,7,216,Indians,Jack Leftwich,167,RHP,1998-09-26,R/R,,Florida,SEC,203400,203400,167000,-167000,Yes,-0.17895771878072764,False,4YR JR,No,Yes,22.778082191780822,-49,D,L,P
2021,7,217,Braves,AJ Smith-Shawver,540,RHP,2002-11-20,R/R,Texas Tech,,,201600,201600,997500,-997500,Yes,3.9479166666666665,True,HS SR,No,Yes,18.624657534246577,323,D,H,R
2021,7,218,Athletics,Brett Harris,,3B,1998-06-24,R/R,,Gonzaga,WCC,200100,200100,120000,-120000,Yes,-0.4002998500749625,False,4YR SR,No,Yes,23.035616438356165,,D,M,N
2021,7,219,Twins,Jake Rucker,133,3B,1999-09-14,R/R,,Tennessee,SEC,198500,198500,250000,-250000,Yes,0.2594458438287154,False,4YR JR,No,Yes,21.81095890410959,-86,D,K,O
2021,7,220,Padres,Ryan Och,,LHP,1998-07-18,R/L,,Southern Miss,C-USA,197300,197300,150000,-150000,Yes,-0.2397364419665484,False,4YR SR,No,Yes,22.96986301369863,,D,L,N
2021,7,221,Rays,Logan Workman,,RHP,1998-12-06,R/R,,Lee Univ.,DII,195700,195700,125000,-125000,Yes,-0.3612672457843638,False,4YR SR,No,Yes,22.583561643835615,,D,L,N
2021,7,222,Dodgers,Ryan Sublette,,RHP,1998-10-01,R/R,,Texas Tech,Big 12,194400,194400,150000,-150000,Yes,-0.22839506172839505,False,4YR SR,No,Yes,22.764383561643836,,D,L,N
2021,8,223,Pirates,Sean Sullivan,335,RHP,2000-10-02,R/R,,California,Pac-12,192900,192900,175000,-175000,Yes,-0.09279419388284085,False,4YR JR,No,Yes,20.75890410958904,112,D,J,R
2021,8,224,Rangers,Larson Kindreich,228,LHP,1999-06-21,L/L,,Biola,DII,191500,191500,150000,-150000,Yes,-0.21671018276762402,False,4YR JR,No,Yes,22.043835616438358,4,D,L,Q
2021,8,225,Tigers,Jordan Marks,417,RHP,1999-04-29,L/R,,USC-Upstate,Big South,190100,190100,150000,-150000,Yes,-0.21094160967911627,False,4YR JR,No,Yes,22.18904109589041,192,D,L,R
2021,8,226,Red Sox,Hunter Dobbins,,RHP,1999-08-30,R/R,,Texas Tech,Big 12,188900,188900,197500,-197500,Yes,0.04552673372154579,False,4YR JR,No,Yes,21.852054794520548,,D,K,N
2021,8,227,Orioles,Creed Willems,,C,2003-06-04,L/R,TCU,,,187700,187700,1000000,-1000000,Yes,4.3276505061267985,True,HS SR,No,Yes,18.087671232876712,,D,H,N
2021,8,228,Diamondbacks,Gavin Conticello,198,3B,2003-06-11,L/R,South Florida,,,186300,186300,500000,-500000,Yes,1.6838432635534084,True,HS SR,No,Yes,18.068493150684933,-30,D,H,P
2021,8,229,Royals,Ryan Cepero,,SS,2003-02-11,R/R,JUCO,,,184700,184700,208500,-208500,Yes,0.12885760693015702,False,No,No,Yes,18.397260273972602,,D,H,N
2021,8,230,Rockies,Robby Martin Jr.,,OF,1999-08-17,L/R,,Florida State,ACC,183700,183700,200000,-200000,Yes,0.08873162765378334,False,4YR JR,No,Yes,21.887671232876713,,D,K,N
2021,8,231,Angels,Nick Jones,,LHP,1999-01-22,L/L,,Georgia Southern,Sun Belt,182300,182300,122500,-122500,Yes,-0.32803071859572136,False,4YR SR,No,Yes,22.454794520547946,,D,L,N
2021,8,232,Mets,Mike Vasil,126,RHP,2000-03-19,L/R,,Virginia,ACC,181200,181200,181200,-181200,Yes,0,False,4YR JR,No,Yes,21.2986301369863,-106,D,K,O
2021,8,233,Nationals,Will Frizzell,235,1B,1999-02-21,L/R,,Texas A&M,SEC,179800,359600,179800,-179800,Yes,0,False,4YR SR,No,Yes,22.372602739726027,2,D,L,Q
2021,8,234,Mariners,James Parker,,SS,2000-03-26,R/R,,Clemson,ACC,178600,357200,150000,-150000,Yes,-0.1601343784994401,False,4YR JR,No,Yes,21.279452054794522,,D,K,N
2021,8,235,Phillies,Jason Ruffcorn,,RHP,1998-07-21,R/R,,Oklahoma,Big 12,177400,354800,147500,-147500,Yes,-0.1685456595264938,False,4YR 5S,No,Yes,22.96164383561644,,D,L,N
2021,8,236,Giants,Ian Villers,374,RHP,2000-09-01,R/R,,California,Pac-12,176300,352600,220000,-220000,Yes,0.24787294384571754,False,4YR JR,No,Yes,20.843835616438355,138,D,J,R
2021,8,237,Brewers,Zack Raabe,323,2B,1999-08-18,R/R,,Minnesota,Big Ten,175000,350000,150000,-150000,Yes,-0.14285714285714285,False,4YR JR,No,Yes,21.884931506849316,86,D,K,R
2021,8,238,Astros,Colton Gordon,,LHP,1998-12-20,L/L,,UCF,AAC,174000,348000,127500,-127500,Yes,-0.2672413793103448,False,4YR SR,No,Yes,22.545205479452054,,D,L,N
2021,8,239,Marlins,Pat Monteverde,239,LHP,1997-09-24,R/L,,Texas Tech,Big 12,173000,346000,47500,-47500,Yes,-0.7254335260115607,False,4YR 5S,No,Yes,23.783561643835615,0,D,M,P
2021,8,240,Reds,Hunter Parks,209,RHP,2001-04-28,R/R,South Carolina,,,172100,344200,142500,-142500,Yes,-0.17199302730970367,False,JC J2,Yes,Yes,20.18904109589041,-31,D,J,P
2021,8,241,Cardinals,Mike Antico,,OF,1998-02-16,L/R,,Texas,Big 12,171200,342400,20000,-20000,Yes,-0.883177570093458,False,4YR 5S,No,Yes,23.386301369863013,,D,M,N
2021,8,242,Blue Jays,Hunter Gregory,,RHP,1998-11-16,R/R,,Old Dominion,Sun Belt,170300,340600,127500,-127500,Yes,-0.25132119788608337,False,4YR JR,No,Yes,22.638356164383563,,D,L,N
2021,8,243,Yankees,Will Warren,379,RHP,1999-06-16,R/R,,SELA,Southland,169500,339000,150000,-150000,Yes,-0.11504424778761062,False,4YR SR,No,Yes,22.057534246575344,136,D,L,R
2021,8,244,Cubs,Casey Opitz,145,C,1998-07-30,S/R,,Arkansas,SEC,168500,337000,90000,-90000,Yes,-0.4658753709198813,False,4YR SR,No,Yes,22.936986301369863,-99,D,L,O
2021,8,245,White Sox,Fraser Ellard,,LHP,1997-11-06,L/L,,Liberty,ASUN,167800,335600,20000,-20000,Yes,-0.8808104886769964,False,4YR 5S,No,Yes,23.665753424657535,,D,M,N
2021,8,246,Indians,Rodney Boone,226,LHP,2000-04-09,L/L,,UC-Santa Barbara,Big West,167000,334000,167000,-167000,Yes,0,False,4YR JR,No,Yes,21.24109589041096,-20,D,K,P
2021,8,247,Braves,Tyler Collins,358,OF,2003-03-06,L/R,Oklahoma State,,,166100,332200,447500,-447500,Yes,1.6941601444912704,True,HS SR,No,Yes,18.334246575342465,111,D,H,R
2021,8,248,Athletics,Drew Swift,,SS,1999-02-15,R/R,,Arizona State,Pac-12,165400,330800,125000,-125000,Yes,-0.24425634824667472,False,4YR SR,No,Yes,22.389041095890413,,D,L,N
2021,8,249,Twins,Noah Cardenas,316,C,1999-09-10,R/R,,UCLA,Pac-12,164700,329400,200000,-200000,Yes,0.2143290831815422,False,4YR JR,No,Yes,21.82191780821918,67,D,K,R
2021,8,250,Padres,Lucas Dunn,382,2B,1999-04-30,R/R,,Louisville,ACC,163900,327800,100000,-100000,Yes,-0.3898718730933496,False,4YR SR,No,Yes,22.186301369863013,132,D,L,R
2021,8,251,Rays,Patrick Wicklander,221,LHP,1999-12-31,R/L,,Arkansas,SEC,163400,326800,147500,-147500,Yes,-0.09730722154222766,False,4YR JR,No,Yes,21.515068493150686,-30,D,K,P
2021,8,252,Dodgers,Ben Harris,,LHP,2000-02-22,L/L,,Georgia,SEC,162700,325400,197500,-197500,Yes,0.21389059618930548,False,4YR JR,No,Yes,21.36986301369863,,D,K,N
2021,9,253,Pirates,Luke Brown,278,OF,1999-03-12,L/R,,Louisville,ACC,162000,324000,72500,-72500,Yes,-0.5524691358024691,False,4YR SR,No,Yes,22.32054794520548,25,D,L,Q
2021,9,254,Rangers,Liam Hicks,,C,1999-06-02,L/R,,Arkansas State,Sun Belt,161400,161400,30000,-30000,Yes,-0.8141263940520446,False,4YR JR,No,Yes,22.095890410958905,,D,L,N
2021,9,255,Tigers,Garrett Burhenn,309,RHP,1999-09-12,R/R,,Ohio State,Big Ten,160800,160800,160800,-160800,Yes,0,False,4YR JR,No,Yes,21.816438356164383,54,D,K,R
